# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2026-08-25 07:34:28 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11460400 LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 11460400
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    11314       00060        00003      16286          Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	11314_00060_00003	11314_00060_00003_cd
USGS	11460400	2014-08-26	6.14	A
USGS	11460400	2014-08-27	6.13	A
USGS	11460400	2014-08-28	6.08	A
USGS	11460400	2014-08-29	6.06	A
USGS	11460400	2014-08-30	6.05	A
USGS	11460400	2014-08-31	6.05	A
USGS	11460400	2014-09-01	5.99	A
USGS	11460400	2014-09-02	5.98	A
USGS	11460400	2014-09-03	6.00	A
USGS	11460400	2014-09-04	6.07	A
USGS	11460400	2014-09-05	6.11	A
USGS	11460400	2014-09-06	6.12	A
USGS	11460400	2014-09-07	6.13	A
USGS	11460400	2014-09-08	6.13	A
USGS	11460400	2014-09-09	6.14	A
USGS	11460400	2014-09-10	6.09	A
USGS	11460400	2014-09-11	6.11	A
USGS	11460400	2014-09-12	6.12	A
USGS	11460400	2014-09-13	6.07	A
USGS	11460400	2014-09-14	6.08	A
USGS	11460400	2014-09-15	6.08	A
USGS	11460400	2014-09-16	6.10	A
USGS	11460400	2014-09-17	6.06	A
USGS	11460400	2014-09-18	6.42	A
USGS	11460400	2014-09-19	6.20	A
USGS	11460400	2014-09-20	6.15	A
USGS	11460400	2014-09-21	6.13	A
USGS	11460400	2014-09-22	6.12	A
USGS	11460400	2014-09-23	6.14	A
USGS	11460400	2014-09-24	6.16	A
USGS	11460400	2014-09-25	6.59	A
USGS	11460400	2014-09-26	6.29	A
USGS	11460400	2014-09-27	6.30	A
USGS	11460400	2014-09-28	6.29	A
USGS	11460400	2014-09-29	6.27	A
USGS	11460400	2014-09-30	6.24	A
USGS	11460400	2014-10-01	6.13	A
USGS	11460400	2014-10-02	5.97	A
USGS	11460400	2014-10-03	6.07	A
USGS	11460400	2014-10-04	6.13	A
USGS	11460400	2014-10-05	6.14	A
USGS	11460400	2014-10-06	6.12	A
USGS	11460400	2014-10-07	6.12	A
USGS	11460400	2014-10-08	6.13	A
USGS	11460400	2014-10-09	6.13	A
USGS	11460400	2014-10-10	6.56	A
USGS	11460400	2014-10-11	7.16	A
USGS	11460400	2014-10-12	7.13	A
USGS	11460400	2014-10-13	7.02	A
USGS	11460400	2014-10-14	7.09	A
USGS	11460400	2014-10-15	7.42	A
USGS	11460400	2014-10-16	7.17	A
USGS	11460400	2014-10-17	7.17	A
USGS	11460400	2014-10-18	7.15	A
USGS	11460400	2014-10-19	7.09	A
USGS	11460400	2014-10-20	7.15	A
USGS	11460400	2014-10-21	7.13	A
USGS	11460400	2014-10-22	7.10	A
USGS	11460400	2014-10-23	6.99	A
USGS	11460400	2014-10-24	7.05	A
USGS	11460400	2014-10-25	7.84	A
USGS	11460400	2014-10-26	7.42	A
USGS	11460400	2014-10-27	6.85	A
USGS	11460400	2014-10-28	6.11	A
USGS	11460400	2014-10-29	6.13	A
USGS	11460400	2014-10-30	5.62	A
USGS	11460400	2014-10-31	7.88	A
USGS	11460400	2014-11-01	6.58	A
USGS	11460400	2014-11-02	5.78	A
USGS	11460400	2014-11-03	5.95	A
USGS	11460400	2014-11-04	5.89	A
USGS	11460400	2014-11-05	5.92	A
USGS	11460400	2014-11-06	6.36	A
USGS	11460400	2014-11-07	6.38	A
USGS	11460400	2014-11-08	6.38	A
USGS	11460400	2014-11-09	6.40	A
USGS	11460400	2014-11-10	6.57	A
USGS	11460400	2014-11-11	6.05	A
USGS	11460400	2014-11-12	6.18	A
USGS	11460400	2014-11-13	6.24	A
USGS	11460400	2014-11-14	6.19	A
USGS	11460400	2014-11-15	17.2	A
USGS	11460400	2014-11-16	36.1	A
USGS	11460400	2014-11-17	36.6	A
USGS	11460400	2014-11-18	30.7	A
USGS	11460400	2014-11-19	23.5	A
USGS	11460400	2014-11-20	24.8	A
USGS	11460400	2014-11-21	31.5	A
USGS	11460400	2014-11-22	40.9	A
USGS	11460400	2014-11-23	37.3	A
USGS	11460400	2014-11-24	29.1	A
USGS	11460400	2014-11-25	21.4	A
USGS	11460400	2014-11-26	20.9	A
USGS	11460400	2014-11-27	20.9	A
USGS	11460400	2014-11-28	20.9	A
USGS	11460400	2014-11-29	24.6	A
USGS	11460400	2014-11-30	26.4	A
USGS	11460400	2014-12-01	25.0	A
USGS	11460400	2014-12-02	59.2	A
USGS	11460400	2014-12-03	490	A
USGS	11460400	2014-12-04	111	A
USGS	11460400	2014-12-05	65.9	A
USGS	11460400	2014-12-06	106	A
USGS	11460400	2014-12-07	53.6	A
USGS	11460400	2014-12-08	35.2	A
USGS	11460400	2014-12-09	27.0	A
USGS	11460400	2014-12-10	23.2	A
USGS	11460400	2014-12-11	851	A
USGS	11460400	2014-12-12	359	A
USGS	11460400	2014-12-13	116	A
USGS	11460400	2014-12-14	66.5	A
USGS	11460400	2014-12-15	423	A
USGS	11460400	2014-12-16	469	A
USGS	11460400	2014-12-17	277	A
USGS	11460400	2014-12-18	141	A
USGS	11460400	2014-12-19	505	A
USGS	11460400	2014-12-20	219	A
USGS	11460400	2014-12-21	110	A
USGS	11460400	2014-12-22	83.3	A
USGS	11460400	2014-12-23	113	A
USGS	11460400	2014-12-24	117	A
USGS	11460400	2014-12-25	102	A
USGS	11460400	2014-12-26	87.9	A
USGS	11460400	2014-12-27	74.0	A
USGS	11460400	2014-12-28	63.7	A
USGS	11460400	2014-12-29	56.2	A
USGS	11460400	2014-12-30	47.6	A
USGS	11460400	2014-12-31	39.8	A
USGS	11460400	2015-01-01	33.7	A
USGS	11460400	2015-01-02	29.1	A
USGS	11460400	2015-01-03	27.0	A
USGS	11460400	2015-01-04	28.1	A
USGS	11460400	2015-01-05	28.2	A
USGS	11460400	2015-01-06	28.0	A
USGS	11460400	2015-01-07	25.9	A
USGS	11460400	2015-01-08	24.8	A
USGS	11460400	2015-01-09	25.3	A
USGS	11460400	2015-01-10	25.0	A
USGS	11460400	2015-01-11	24.6	A
USGS	11460400	2015-01-12	24.7	A
USGS	11460400	2015-01-13	25.2	A
USGS	11460400	2015-01-14	25.0	A
USGS	11460400	2015-01-15	24.6	A
USGS	11460400	2015-01-16	25.2	A
USGS	11460400	2015-01-17	26.8	A
USGS	11460400	2015-01-18	26.8	A
USGS	11460400	2015-01-19	26.7	A
USGS	11460400	2015-01-20	26.7	A
USGS	11460400	2015-01-21	26.5	A
USGS	11460400	2015-01-22	26.5	A
USGS	11460400	2015-01-23	26.9	A
USGS	11460400	2015-01-24	26.9	A
USGS	11460400	2015-01-25	26.7	A
USGS	11460400	2015-01-26	26.5	A
USGS	11460400	2015-01-27	26.0	A
USGS	11460400	2015-01-28	26.1	A
USGS	11460400	2015-01-29	26.2	A
USGS	11460400	2015-01-30	26.1	A
USGS	11460400	2015-01-31	26.1	A
USGS	11460400	2015-02-01	32.4	A
USGS	11460400	2015-02-02	36.3	A
USGS	11460400	2015-02-03	35.8	A
USGS	11460400	2015-02-04	30.5	A
USGS	11460400	2015-02-05	25.9	A
USGS	11460400	2015-02-06	50.0	A
USGS	11460400	2015-02-07	56.5	A
USGS	11460400	2015-02-08	170	A
USGS	11460400	2015-02-09	111	A
USGS	11460400	2015-02-10	60.7	A
USGS	11460400	2015-02-11	42.1	A
USGS	11460400	2015-02-12	32.2	A
USGS	11460400	2015-02-13	28.3	A
USGS	11460400	2015-02-14	28.0	A
USGS	11460400	2015-02-15	28.3	A
USGS	11460400	2015-02-16	28.5	A
USGS	11460400	2015-02-17	27.0	A
USGS	11460400	2015-02-18	26.3	A
USGS	11460400	2015-02-19	26.5	A
USGS	11460400	2015-02-20	26.0	A
USGS	11460400	2015-02-21	26.0	A
USGS	11460400	2015-02-22	26.1	A
USGS	11460400	2015-02-23	26.1	A
USGS	11460400	2015-02-24	26.0	A
USGS	11460400	2015-02-25	26.7	A
USGS	11460400	2015-02-26	26.2	A
USGS	11460400	2015-02-27	26.0	A
USGS	11460400	2015-02-28	26.7	A
USGS	11460400	2015-03-01	26.5	A
USGS	11460400	2015-03-02	26.2	A
USGS	11460400	2015-03-03	26.1	A
USGS	11460400	2015-03-04	25.9	A
USGS	11460400	2015-03-05	26.0	A
USGS	11460400	2015-03-06	26.5	A
USGS	11460400	2015-03-07	26.2	A
USGS	11460400	2015-03-08	26.1	A
USGS	11460400	2015-03-09	25.9	A
USGS	11460400	2015-03-10	26.7	A
USGS	11460400	2015-03-11	26.6	A
USGS	11460400	2015-03-12	26.8	A
USGS	11460400	2015-03-13	26.7	A
USGS	11460400	2015-03-14	26.4	A
USGS	11460400	2015-03-15	25.9	A
USGS	11460400	2015-03-16	23.0	A
USGS	11460400	2015-03-17	20.9	A
USGS	11460400	2015-03-18	20.9	A
USGS	11460400	2015-03-19	20.9	A
USGS	11460400	2015-03-20	20.8	A
USGS	11460400	2015-03-21	20.5	A
USGS	11460400	2015-03-22	20.4	A
USGS	11460400	2015-03-23	21.3	A
USGS	11460400	2015-03-24	20.8	A
USGS	11460400	2015-03-25	20.5	A
USGS	11460400	2015-03-26	20.5	A
USGS	11460400	2015-03-27	20.3	A
USGS	11460400	2015-03-28	20.3	A
USGS	11460400	2015-03-29	20.2	A
USGS	11460400	2015-03-30	20.2	A
USGS	11460400	2015-03-31	20.9	A
USGS	11460400	2015-04-01	18.4	A
USGS	11460400	2015-04-02	16.4	A
USGS	11460400	2015-04-03	16.4	A
USGS	11460400	2015-04-04	16.3	A
USGS	11460400	2015-04-05	16.4	A
USGS	11460400	2015-04-06	16.3	A
USGS	11460400	2015-04-07	29.2	A
USGS	11460400	2015-04-08	17.5	A
USGS	11460400	2015-04-09	15.5	A
USGS	11460400	2015-04-10	15.8	A
USGS	11460400	2015-04-11	16.1	A
USGS	11460400	2015-04-12	16.0	A
USGS	11460400	2015-04-13	15.7	A
USGS	11460400	2015-04-14	16.2	A
USGS	11460400	2015-04-15	16.0	A
USGS	11460400	2015-04-16	15.9	A
USGS	11460400	2015-04-17	16.2	A
USGS	11460400	2015-04-18	16.0	A
USGS	11460400	2015-04-19	15.9	A
USGS	11460400	2015-04-20	16.0	A
USGS	11460400	2015-04-21	16.1	A
USGS	11460400	2015-04-22	15.9	A
USGS	11460400	2015-04-23	15.8	A
USGS	11460400	2015-04-24	15.8	A
USGS	11460400	2015-04-25	19.5	A
USGS	11460400	2015-04-26	16.8	A
USGS	11460400	2015-04-27	16.3	A
USGS	11460400	2015-04-28	16.1	A
USGS	11460400	2015-04-29	15.8	A
USGS	11460400	2015-04-30	15.8	A
USGS	11460400	2015-05-01	15.3	A
USGS	11460400	2015-05-02	13.6	A
USGS	11460400	2015-05-03	12.6	A
USGS	11460400	2015-05-04	12.5	A
USGS	11460400	2015-05-05	12.3	A
USGS	11460400	2015-05-06	12.0	A
USGS	11460400	2015-05-07	11.9	A
USGS	11460400	2015-05-08	11.9	A
USGS	11460400	2015-05-09	11.8	A
USGS	11460400	2015-05-10	11.6	A
USGS	11460400	2015-05-11	11.8	A
USGS	11460400	2015-05-12	11.9	A
USGS	11460400	2015-05-13	11.9	A
USGS	11460400	2015-05-14	11.8	A
USGS	11460400	2015-05-15	11.8	A
USGS	11460400	2015-05-16	11.8	A
USGS	11460400	2015-05-17	12.2	A
USGS	11460400	2015-05-18	12.3	A
USGS	11460400	2015-05-19	12.2	A
USGS	11460400	2015-05-20	12.2	A
USGS	11460400	2015-05-21	12.3	A
USGS	11460400	2015-05-22	12.2	A
USGS	11460400	2015-05-23	12.2	A
USGS	11460400	2015-05-24	12.1	A
USGS	11460400	2015-05-25	12.0	A
USGS	11460400	2015-05-26	12.1	A
USGS	11460400	2015-05-27	12.0	A
USGS	11460400	2015-05-28	11.9	A
USGS	11460400	2015-05-29	11.9	A
USGS	11460400	2015-05-30	11.8	A
USGS	11460400	2015-05-31	11.8	A
USGS	11460400	2015-06-01	11.9	A
USGS	11460400	2015-06-02	11.8	A
USGS	11460400	2015-06-03	12.3	A
USGS	11460400	2015-06-04	12.3	A
USGS	11460400	2015-06-05	12.2	A
USGS	11460400	2015-06-06	12.3	A
USGS	11460400	2015-06-07	12.2	A
USGS	11460400	2015-06-08	12.1	A
USGS	11460400	2015-06-09	12.1	A
USGS	11460400	2015-06-10	12.8	A
USGS	11460400	2015-06-11	12.7	A
USGS	11460400	2015-06-12	12.1	A
USGS	11460400	2015-06-13	11.7	A
USGS	11460400	2015-06-14	12.3	A
USGS	11460400	2015-06-15	12.2	A
USGS	11460400	2015-06-16	11.0	A
USGS	11460400	2015-06-17	9.01	A
USGS	11460400	2015-06-18	8.12	A
USGS	11460400	2015-06-19	8.10	A
USGS	11460400	2015-06-20	8.09	A
USGS	11460400	2015-06-21	8.07	A
USGS	11460400	2015-06-22	8.08	A
USGS	11460400	2015-06-23	8.04	A
USGS	11460400	2015-06-24	7.95	A
USGS	11460400	2015-06-25	8.12	A
USGS	11460400	2015-06-26	8.20	A
USGS	11460400	2015-06-27	8.46	A
USGS	11460400	2015-06-28	8.27	A
USGS	11460400	2015-06-29	8.05	A
USGS	11460400	2015-06-30	8.01	A
USGS	11460400	2015-07-01	7.98	A
USGS	11460400	2015-07-02	8.21	A
USGS	11460400	2015-07-03	7.99	A
USGS	11460400	2015-07-04	8.00	A
USGS	11460400	2015-07-05	8.08	A
USGS	11460400	2015-07-06	8.10	A
USGS	11460400	2015-07-07	8.06	A
USGS	11460400	2015-07-08	8.14	A
USGS	11460400	2015-07-09	8.31	A
USGS	11460400	2015-07-10	8.30	A
USGS	11460400	2015-07-11	8.14	A
USGS	11460400	2015-07-12	7.87	A
USGS	11460400	2015-07-13	8.26	A
USGS	11460400	2015-07-14	7.95	A
USGS	11460400	2015-07-15	7.93	A
USGS	11460400	2015-07-16	8.29	A
USGS	11460400	2015-07-17	8.09	A
USGS	11460400	2015-07-18	8.16	A
USGS	11460400	2015-07-19	8.17	A
USGS	11460400	2015-07-20	8.13	A
USGS	11460400	2015-07-21	8.15	A
USGS	11460400	2015-07-22	8.17	A
USGS	11460400	2015-07-23	8.15	A
USGS	11460400	2015-07-24	8.15	A
USGS	11460400	2015-07-25	8.14	A
USGS	11460400	2015-07-26	8.16	A
USGS	11460400	2015-07-27	8.17	A
USGS	11460400	2015-07-28	8.17	A
USGS	11460400	2015-07-29	8.16	A
USGS	11460400	2015-07-30	8.15	A
USGS	11460400	2015-07-31	8.17	A
USGS	11460400	2015-08-01	8.16	A
USGS	11460400	2015-08-02	8.23	A
USGS	11460400	2015-08-03	8.21	A
USGS	11460400	2015-08-04	8.26	A
USGS	11460400	2015-08-05	8.24	A
USGS	11460400	2015-08-06	8.21	A
USGS	11460400	2015-08-07	7.51	A
USGS	11460400	2015-08-08	7.86	A
USGS	11460400	2015-08-09	8.44	A
USGS	11460400	2015-08-10	7.97	A
USGS	11460400	2015-08-11	7.90	A
USGS	11460400	2015-08-12	8.03	A
USGS	11460400	2015-08-13	8.45	A
USGS	11460400	2015-08-14	8.32	A
USGS	11460400	2015-08-15	8.06	A
USGS	11460400	2015-08-16	7.99	A
USGS	11460400	2015-08-17	8.12	A
USGS	11460400	2015-08-18	8.12	A
USGS	11460400	2015-08-19	8.23	A
USGS	11460400	2015-08-20	8.26	A
USGS	11460400	2015-08-21	8.20	A
USGS	11460400	2015-08-22	8.20	A
USGS	11460400	2015-08-23	8.27	A
USGS	11460400	2015-08-24	8.26	A
USGS	11460400	2015-08-25	8.14	A
USGS	11460400	2015-08-26	8.07	A
USGS	11460400	2015-08-27	8.06	A
USGS	11460400	2015-08-28	7.94	A
USGS	11460400	2015-08-29	8.09	A
USGS	11460400	2015-08-30	8.23	A
USGS	11460400	2015-08-31	8.27	A
USGS	11460400	2015-09-01	8.28	A
USGS	11460400	2015-09-02	8.28	A
USGS	11460400	2015-09-03	8.28	A
USGS	11460400	2015-09-04	8.27	A
USGS	11460400	2015-09-05	8.16	A
USGS	11460400	2015-09-06	7.99	A
USGS	11460400	2015-09-07	8.16	A
USGS	11460400	2015-09-08	8.14	A
USGS	11460400	2015-09-09	8.12	A
USGS	11460400	2015-09-10	8.14	A
USGS	11460400	2015-09-11	8.16	A
USGS	11460400	2015-09-12	8.20	A
USGS	11460400	2015-09-13	8.18	A
USGS	11460400	2015-09-14	8.32	A
USGS	11460400	2015-09-15	8.35	A
USGS	11460400	2015-09-16	8.96	A
USGS	11460400	2015-09-17	8.57	A
USGS	11460400	2015-09-18	8.26	A
USGS	11460400	2015-09-19	8.22	A
USGS	11460400	2015-09-20	8.18	A
USGS	11460400	2015-09-21	8.14	A
USGS	11460400	2015-09-22	8.21	A
USGS	11460400	2015-09-23	8.23	A
USGS	11460400	2015-09-24	8.21	A
USGS	11460400	2015-09-25	8.23	A
USGS	11460400	2015-09-26	8.22	A
USGS	11460400	2015-09-27	8.24	A
USGS	11460400	2015-09-28	8.24	A
USGS	11460400	2015-09-29	8.23	A
USGS	11460400	2015-09-30	8.26	A
USGS	11460400	2015-10-01	8.24	A
USGS	11460400	2015-10-02	8.25	A
USGS	11460400	2015-10-03	8.27	A
USGS	11460400	2015-10-04	8.29	A
USGS	11460400	2015-10-05	8.24	A
USGS	11460400	2015-10-06	8.24	A
USGS	11460400	2015-10-07	8.25	A
USGS	11460400	2015-10-08	8.25	A
USGS	11460400	2015-10-09	8.25	A
USGS	11460400	2015-10-10	8.20	A
USGS	11460400	2015-10-11	8.22	A
USGS	11460400	2015-10-12	8.23	A
USGS	11460400	2015-10-13	8.31	A
USGS	11460400	2015-10-14	8.40	A
USGS	11460400	2015-10-15	8.18	A
USGS	11460400	2015-10-16	8.27	A
USGS	11460400	2015-10-17	8.24	A
USGS	11460400	2015-10-18	8.24	A
USGS	11460400	2015-10-19	8.24	A
USGS	11460400	2015-10-20	8.19	A
USGS	11460400	2015-10-21	8.18	A
USGS	11460400	2015-10-22	8.20	A
USGS	11460400	2015-10-23	8.18	A
USGS	11460400	2015-10-24	8.14	A
USGS	11460400	2015-10-25	8.08	A
USGS	11460400	2015-10-26	8.10	A
USGS	11460400	2015-10-27	8.14	A
USGS	11460400	2015-10-28	8.11	A
USGS	11460400	2015-10-29	8.18	A
USGS	11460400	2015-10-30	8.18	A
USGS	11460400	2015-10-31	8.18	A
USGS	11460400	2015-11-01	8.03	A
USGS	11460400	2015-11-02	8.58	A
USGS	11460400	2015-11-03	8.41	A
USGS	11460400	2015-11-04	8.35	A
USGS	11460400	2015-11-05	8.36	A
USGS	11460400	2015-11-06	8.33	A
USGS	11460400	2015-11-07	8.30	A
USGS	11460400	2015-11-08	8.28	A
USGS	11460400	2015-11-09	9.12	A
USGS	11460400	2015-11-10	8.75	A
USGS	11460400	2015-11-11	8.32	A
USGS	11460400	2015-11-12	8.21	A
USGS	11460400	2015-11-13	8.17	A
USGS	11460400	2015-11-14	8.17	A
USGS	11460400	2015-11-15	24.8	A
USGS	11460400	2015-11-16	35.3	A
USGS	11460400	2015-11-17	34.8	A
USGS	11460400	2015-11-18	28.2	A
USGS	11460400	2015-11-19	20.2	A
USGS	11460400	2015-11-20	20.1	A
USGS	11460400	2015-11-21	20.2	A
USGS	11460400	2015-11-22	20.2	A
USGS	11460400	2015-11-23	20.2	A
USGS	11460400	2015-11-24	20.4	A
USGS	11460400	2015-11-25	20.7	A
USGS	11460400	2015-11-26	20.7	A
USGS	11460400	2015-11-27	20.9	A
USGS	11460400	2015-11-28	20.9	A
USGS	11460400	2015-11-29	20.9	A
USGS	11460400	2015-11-30	20.7	A
USGS	11460400	2015-12-01	29.4	A
USGS	11460400	2015-12-02	35.1	A
USGS	11460400	2015-12-03	37.2	A
USGS	11460400	2015-12-04	27.9	A
USGS	11460400	2015-12-05	20.9	A
USGS	11460400	2015-12-06	22.4	A
USGS	11460400	2015-12-07	21.8	A
USGS	11460400	2015-12-08	21.1	A
USGS	11460400	2015-12-09	21.3	A
USGS	11460400	2015-12-10	30.8	A
USGS	11460400	2015-12-11	35.9	A
USGS	11460400	2015-12-12	36.0	A
USGS	11460400	2015-12-13	47.2	A
USGS	11460400	2015-12-14	29.2	A
USGS	11460400	2015-12-15	21.2	A
USGS	11460400	2015-12-16	19.6	A
USGS	11460400	2015-12-17	19.7	A
USGS	11460400	2015-12-18	21.8	A
USGS	11460400	2015-12-19	26.4	A
USGS	11460400	2015-12-20	40.7	A
USGS	11460400	2015-12-21	133	A
USGS	11460400	2015-12-22	159	A
USGS	11460400	2015-12-23	37.2	A
USGS	11460400	2015-12-24	32.0	A
USGS	11460400	2015-12-25	25.6	A
USGS	11460400	2015-12-26	20.1	A
USGS	11460400	2015-12-27	17.9	A
USGS	11460400	2015-12-28	19.0	A
USGS	11460400	2015-12-29	20.1	A
USGS	11460400	2015-12-30	19.5	A
USGS	11460400	2015-12-31	20.5	A
USGS	11460400	2016-01-01	24.7	A
USGS	11460400	2016-01-02	24.2	A
USGS	11460400	2016-01-03	24.2	A
USGS	11460400	2016-01-04	27.9	A
USGS	11460400	2016-01-05	256	A
USGS	11460400	2016-01-06	209	A
USGS	11460400	2016-01-07	110	A
USGS	11460400	2016-01-08	51.3	A
USGS	11460400	2016-01-09	35.7	A
USGS	11460400	2016-01-10	27.4	A
USGS	11460400	2016-01-11	25.9	A
USGS	11460400	2016-01-12	23.2	A
USGS	11460400	2016-01-13	91.1	A
USGS	11460400	2016-01-14	64.3	A
USGS	11460400	2016-01-15	80.2	A
USGS	11460400	2016-01-16	80.8	A
USGS	11460400	2016-01-17	250	A
USGS	11460400	2016-01-18	368	A
USGS	11460400	2016-01-19	467	A
USGS	11460400	2016-01-20	321	A
USGS	11460400	2016-01-21	272	A
USGS	11460400	2016-01-22	215	A
USGS	11460400	2016-01-23	234	A
USGS	11460400	2016-01-24	246	A
USGS	11460400	2016-01-25	213	A
USGS	11460400	2016-01-26	166	A
USGS	11460400	2016-01-27	125	A
USGS	11460400	2016-01-28	102	A
USGS	11460400	2016-01-29	124	A
USGS	11460400	2016-01-30	245	A
USGS	11460400	2016-01-31	214	A
USGS	11460400	2016-02-01	152	A
USGS	11460400	2016-02-02	122	A
USGS	11460400	2016-02-03	96.1	A
USGS	11460400	2016-02-04	77.7	A
USGS	11460400	2016-02-05	63.8	A
USGS	11460400	2016-02-06	53.4	A
USGS	11460400	2016-02-07	47.1	A
USGS	11460400	2016-02-08	40.6	A
USGS	11460400	2016-02-09	34.8	A
USGS	11460400	2016-02-10	29.2	A
USGS	11460400	2016-02-11	27.0	A
USGS	11460400	2016-02-12	26.7	A
USGS	11460400	2016-02-13	27.9	A
USGS	11460400	2016-02-14	27.3	A
USGS	11460400	2016-02-15	26.7	A
USGS	11460400	2016-02-16	26.9	A
USGS	11460400	2016-02-17	35.0	A
USGS	11460400	2016-02-18	32.2	A
USGS	11460400	2016-02-19	44.9	A
USGS	11460400	2016-02-20	52.2	A
USGS	11460400	2016-02-21	40.1	A
USGS	11460400	2016-02-22	40.1	A
USGS	11460400	2016-02-23	39.4	A
USGS	11460400	2016-02-24	31.9	A
USGS	11460400	2016-02-25	29.8	A
USGS	11460400	2016-02-26	28.8	A
USGS	11460400	2016-02-27	26.8	A
USGS	11460400	2016-02-28	26.3	A
USGS	11460400	2016-02-29	26.9	A
USGS	11460400	2016-03-01	26.5	A
USGS	11460400	2016-03-02	26.3	A
USGS	11460400	2016-03-03	27.7	A
USGS	11460400	2016-03-04	32.0	A
USGS	11460400	2016-03-05	267	A
USGS	11460400	2016-03-06	684	A
USGS	11460400	2016-03-07	841	A
USGS	11460400	2016-03-08	510	A
USGS	11460400	2016-03-09	315	A
USGS	11460400	2016-03-10	599	A
USGS	11460400	2016-03-11	1370	A
USGS	11460400	2016-03-12	922	A
USGS	11460400	2016-03-13	807	A
USGS	11460400	2016-03-14	820	A
USGS	11460400	2016-03-15	468	A
USGS	11460400	2016-03-16	288	A
USGS	11460400	2016-03-17	194	A
USGS	11460400	2016-03-18	141	A
USGS	11460400	2016-03-19	110	A
USGS	11460400	2016-03-20	103	A
USGS	11460400	2016-03-21	103	A
USGS	11460400	2016-03-22	89.4	A
USGS	11460400	2016-03-23	76.1	A
USGS	11460400	2016-03-24	66.2	A
USGS	11460400	2016-03-25	57.5	A
USGS	11460400	2016-03-26	50.5	A
USGS	11460400	2016-03-27	44.7	A
USGS	11460400	2016-03-28	39.1	A
USGS	11460400	2016-03-29	36.6	A
USGS	11460400	2016-03-30	31.7	A
USGS	11460400	2016-03-31	25.2	A
USGS	11460400	2016-04-01	18.4	A
USGS	11460400	2016-04-02	17.5	A
USGS	11460400	2016-04-03	19.0	A
USGS	11460400	2016-04-04	16.9	A
USGS	11460400	2016-04-05	15.2	A
USGS	11460400	2016-04-06	14.6	A
USGS	11460400	2016-04-07	15.2	A
USGS	11460400	2016-04-08	15.0	A
USGS	11460400	2016-04-09	16.4	A
USGS	11460400	2016-04-10	15.9	A
USGS	11460400	2016-04-11	15.1	A
USGS	11460400	2016-04-12	14.6	A
USGS	11460400	2016-04-13	14.9	A
USGS	11460400	2016-04-14	17.0	A
USGS	11460400	2016-04-15	15.1	A
USGS	11460400	2016-04-16	15.3	A
USGS	11460400	2016-04-17	15.1	A
USGS	11460400	2016-04-18	14.9	A
USGS	11460400	2016-04-19	15.0	A
USGS	11460400	2016-04-20	14.9	A
USGS	11460400	2016-04-21	15.3	A
USGS	11460400	2016-04-22	21.0	A
USGS	11460400	2016-04-23	18.5	A
USGS	11460400	2016-04-24	15.9	A
USGS	11460400	2016-04-25	15.1	A
USGS	11460400	2016-04-26	14.5	A
USGS	11460400	2016-04-27	15.0	A
USGS	11460400	2016-04-28	14.7	A
USGS	11460400	2016-04-29	14.6	A
USGS	11460400	2016-04-30	14.6	A
USGS	11460400	2016-05-01	12.1	A
USGS	11460400	2016-05-02	11.2	A
USGS	11460400	2016-05-03	11.1	A
USGS	11460400	2016-05-04	11.1	A
USGS	11460400	2016-05-05	11.0	A
USGS	11460400	2016-05-06	11.6	A
USGS	11460400	2016-05-07	11.6	A
USGS	11460400	2016-05-08	11.9	A
USGS	11460400	2016-05-09	11.6	A
USGS	11460400	2016-05-10	11.4	A
USGS	11460400	2016-05-11	11.2	A
USGS	11460400	2016-05-12	11.0	A
USGS	11460400	2016-05-13	11.7	A
USGS	11460400	2016-05-14	11.8	A
USGS	11460400	2016-05-15	11.7	A
USGS	11460400	2016-05-16	11.6	A
USGS	11460400	2016-05-17	11.6	A
USGS	11460400	2016-05-18	12.2	A
USGS	11460400	2016-05-19	12.8	A
USGS	11460400	2016-05-20	12.8	A
USGS	11460400	2016-05-21	12.8	A
USGS	11460400	2016-05-22	12.8	A
USGS	11460400	2016-05-23	12.8	A
USGS	11460400	2016-05-24	12.8	A
USGS	11460400	2016-05-25	12.8	A
USGS	11460400	2016-05-26	12.6	A
USGS	11460400	2016-05-27	12.4	A
USGS	11460400	2016-05-28	12.0	A
