# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2026-08-25 07:34:27 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11181040 SAN LORENZO C A SAN LORENZO CA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 11181040
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    9070        00060        00003      14888          Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	9070_00060_00003	9070_00060_00003_cd
USGS	11181040	2014-12-04	27.0	A
USGS	11181040	2014-12-05	16.6	A
USGS	11181040	2014-12-06	70.8	A
USGS	11181040	2014-12-07	9.25	A
USGS	11181040	2014-12-08	5.69	A
USGS	11181040	2014-12-09	4.85	A
USGS	11181040	2014-12-10	4.19	A
USGS	11181040	2014-12-11	854	A
USGS	11181040	2014-12-12	442	A
USGS	11181040	2014-12-13	47.7	A
USGS	11181040	2014-12-14	25.7	A
USGS	11181040	2014-12-15	335	A
USGS	11181040	2014-12-16	279	A
USGS	11181040	2014-12-17	193	A
USGS	11181040	2014-12-18	87.2	A
USGS	11181040	2014-12-19	86.6	A
USGS	11181040	2014-12-20	60.3	A
USGS	11181040	2014-12-21	46.6	A
USGS	11181040	2014-12-22	31.7	A
USGS	11181040	2014-12-23	27.1	A
USGS	11181040	2014-12-24	26.3	A
USGS	11181040	2014-12-25	22.8	A
USGS	11181040	2014-12-26	21.2	A
USGS	11181040	2014-12-27	20.4	A
USGS	11181040	2014-12-28	20.0	A
USGS	11181040	2014-12-29	19.8	A
USGS	11181040	2014-12-30	16.4	A
USGS	11181040	2014-12-31	11.5	A
USGS	11181040	2015-01-01	11.9	A
USGS	11181040	2015-01-02	11.1	A
USGS	11181040	2015-01-03	11.2	A
USGS	11181040	2015-01-04	9.85	A
USGS	11181040	2015-01-05	9.33	A
USGS	11181040	2015-01-06	9.04	A
USGS	11181040	2015-01-07	8.97	A
USGS	11181040	2015-01-08	8.68	A
USGS	11181040	2015-01-09	8.45	A
USGS	11181040	2015-01-10	8.17	A
USGS	11181040	2015-01-11	7.91	A
USGS	11181040	2015-01-12	7.40	A
USGS	11181040	2015-01-13	7.43	A
USGS	11181040	2015-01-14	6.84	A
USGS	11181040	2015-01-15	6.09	A
USGS	11181040	2015-01-16	6.14	A
USGS	11181040	2015-01-17	5.69	A
USGS	11181040	2015-01-18	5.74	A
USGS	11181040	2015-01-19	5.75	A
USGS	11181040	2015-01-20	5.82	A
USGS	11181040	2015-01-21	6.90	A
USGS	11181040	2015-01-22	5.64	A
USGS	11181040	2015-01-23	5.59	A
USGS	11181040	2015-01-24	5.86	A
USGS	11181040	2015-01-25	5.54	A
USGS	11181040	2015-01-26	5.59	A
USGS	11181040	2015-01-27	5.49	A
USGS	11181040	2015-01-28	5.24	A
USGS	11181040	2015-01-29	5.36	A
USGS	11181040	2015-01-30	5.24	A
USGS	11181040	2015-01-31	4.87	A
USGS	11181040	2015-02-01	4.66	A
USGS	11181040	2015-02-02	4.64	A
USGS	11181040	2015-02-03	4.80	A
USGS	11181040	2015-02-04	4.87	A
USGS	11181040	2015-02-05	4.98	A
USGS	11181040	2015-02-06	110	A
USGS	11181040	2015-02-07	74.6	A
USGS	11181040	2015-02-08	258	A
USGS	11181040	2015-02-09	117	A
USGS	11181040	2015-02-10	36.6	A
USGS	11181040	2015-02-11	27.0	A
USGS	11181040	2015-02-12	23.1	A
USGS	11181040	2015-02-13	21.6	A
USGS	11181040	2015-02-14	20.4	A
USGS	11181040	2015-02-15	18.6	A
USGS	11181040	2015-02-16	15.2	A
USGS	11181040	2015-02-17	12.7	A
USGS	11181040	2015-02-18	11.5	A
USGS	11181040	2015-02-19	10.8	A
USGS	11181040	2015-02-20	10.3	A
USGS	11181040	2015-02-21	9.55	A
USGS	11181040	2015-02-22	8.72	A
USGS	11181040	2015-02-23	7.40	A
USGS	11181040	2015-02-24	6.57	A
USGS	11181040	2015-02-25	6.77	A
USGS	11181040	2015-02-26	7.16	A
USGS	11181040	2015-02-27	7.15	A
USGS	11181040	2015-02-28	11.1	A
USGS	11181040	2015-03-01	9.61	A
USGS	11181040	2015-03-02	7.32	A
USGS	11181040	2015-03-03	5.88	A
USGS	11181040	2015-03-04	5.51	A
USGS	11181040	2015-03-05	5.27	A
USGS	11181040	2015-03-06	5.11	A
USGS	11181040	2015-03-07	5.18	A
USGS	11181040	2015-03-08	5.24	A
USGS	11181040	2015-03-09	5.30	A
USGS	11181040	2015-03-10	5.43	A
USGS	11181040	2015-03-11	6.30	A
USGS	11181040	2015-03-12	5.73	A
USGS	11181040	2015-03-13	5.92	A
USGS	11181040	2015-03-14	6.25	A
USGS	11181040	2015-03-15	6.18	A
USGS	11181040	2015-03-16	6.01	A
USGS	11181040	2015-03-17	6.04	A
USGS	11181040	2015-03-18	5.98	A
USGS	11181040	2015-03-19	5.79	A
USGS	11181040	2015-03-20	5.66	A
USGS	11181040	2015-03-21	5.60	A
USGS	11181040	2015-03-22	5.55	A
USGS	11181040	2015-03-23	35.1	A
USGS	11181040	2015-03-24	5.94	A
USGS	11181040	2015-03-25	5.01	A
USGS	11181040	2015-03-26	4.49	A
USGS	11181040	2015-03-27	4.26	A
USGS	11181040	2015-03-28	4.12	A
USGS	11181040	2015-03-29	4.09	A
USGS	11181040	2015-03-30	4.10	A
USGS	11181040	2015-03-31	4.11	A
USGS	11181040	2015-04-01	4.20	A
USGS	11181040	2015-04-02	4.28	A
USGS	11181040	2015-04-03	4.29	A
USGS	11181040	2015-04-04	4.42	A
USGS	11181040	2015-04-05	8.08	A
USGS	11181040	2015-04-06	4.93	A
USGS	11181040	2015-04-07	87.0	A
USGS	11181040	2015-04-08	17.4	A
USGS	11181040	2015-04-09	7.09	A
USGS	11181040	2015-04-10	5.27	A
USGS	11181040	2015-04-11	4.54	A
USGS	11181040	2015-04-12	4.53	A
USGS	11181040	2015-04-13	5.06	A
USGS	11181040	2015-04-14	5.23	A
USGS	11181040	2015-04-15	4.92	A
USGS	11181040	2015-04-16	5.39	A
USGS	11181040	2015-04-17	5.38	A
USGS	11181040	2015-04-18	5.36	A
USGS	11181040	2015-04-19	5.17	A
USGS	11181040	2015-04-20	4.86	A
USGS	11181040	2015-04-21	4.52	A
USGS	11181040	2015-04-22	4.17	A
USGS	11181040	2015-04-23	3.81	A
USGS	11181040	2015-04-24	3.52	A
USGS	11181040	2015-04-25	51.4	A
USGS	11181040	2015-04-26	3.90	A
USGS	11181040	2015-04-27	3.49	A
USGS	11181040	2015-04-28	3.35	A
USGS	11181040	2015-04-29	3.48	A
USGS	11181040	2015-04-30	3.45	A
USGS	11181040	2015-05-01	3.44	A
USGS	11181040	2015-05-02	3.45	A
USGS	11181040	2015-05-03	3.47	A
USGS	11181040	2015-05-04	3.51	A
USGS	11181040	2015-05-05	3.57	A
USGS	11181040	2015-05-06	3.52	A
USGS	11181040	2015-05-07	3.53	A
USGS	11181040	2015-05-08	3.55	A
USGS	11181040	2015-05-09	3.48	A
USGS	11181040	2015-05-10	3.39	A
USGS	11181040	2015-05-11	3.27	A
USGS	11181040	2015-05-12	3.12	A
USGS	11181040	2015-05-13	2.87	A
USGS	11181040	2015-05-14	2.75	A
USGS	11181040	2015-05-15	2.95	A
USGS	11181040	2015-05-16	2.47	A
USGS	11181040	2015-05-17	2.37	A
USGS	11181040	2015-05-18	2.16	A
USGS	11181040	2015-05-19	2.25	A
USGS	11181040	2015-05-20	2.37	A
USGS	11181040	2015-05-21	2.41	A
USGS	11181040	2015-05-22	2.21	A
USGS	11181040	2015-05-23	2.02	A
USGS	11181040	2015-05-24	1.90	A
USGS	11181040	2015-05-25	1.85	A
USGS	11181040	2015-05-26	1.82	A
USGS	11181040	2015-05-27	1.66	A
USGS	11181040	2015-05-28	1.50	A
USGS	11181040	2015-05-29	1.54	A
USGS	11181040	2015-05-30	1.56	A
USGS	11181040	2015-05-31	1.65	A
USGS	11181040	2015-06-01	1.38	A
USGS	11181040	2015-06-02	1.35	A
USGS	11181040	2015-06-03	1.48	A
USGS	11181040	2015-06-04	1.50	A
USGS	11181040	2015-06-05	1.46	A
USGS	11181040	2015-06-06	1.41	A
USGS	11181040	2015-06-07	1.36	A
USGS	11181040	2015-06-08	1.32	A
USGS	11181040	2015-06-09	1.27	A
USGS	11181040	2015-06-10	27.0	A
USGS	11181040	2015-06-11	4.25	A
USGS	11181040	2015-06-12	2.20	A
USGS	11181040	2015-06-13	1.65	A
USGS	11181040	2015-06-14	1.39	A
USGS	11181040	2015-06-15	1.35	A
USGS	11181040	2015-06-16	2.51	A
USGS	11181040	2015-06-17	1.27	A
USGS	11181040	2015-06-18	1.18	A
USGS	11181040	2015-06-19	1.11	A
USGS	11181040	2015-06-20	1.11	A
USGS	11181040	2015-06-21	1.08	A
USGS	11181040	2015-06-22	1.07	A
USGS	11181040	2015-06-23	1.11	A
USGS	11181040	2015-06-24	1.03	A
USGS	11181040	2015-06-25	0.96	A
USGS	11181040	2015-06-26	0.93	A
USGS	11181040	2015-06-27	0.88	A
USGS	11181040	2015-06-28	0.90	A
USGS	11181040	2015-06-29	0.94	A
USGS	11181040	2015-06-30	1.08	A
USGS	11181040	2015-07-01	0.98	A
USGS	11181040	2015-07-02	0.98	A
USGS	11181040	2015-07-03	0.93	A
USGS	11181040	2015-07-04	1.22	A
USGS	11181040	2015-07-05	1.01	A
USGS	11181040	2015-07-06	1.05	A
USGS	11181040	2015-07-07	1.12	A
USGS	11181040	2015-07-08	1.20	A
USGS	11181040	2015-07-09	1.36	A
USGS	11181040	2015-07-10	1.80	A
USGS	11181040	2015-07-11	1.75	A
USGS	11181040	2015-07-12	1.68	A
USGS	11181040	2015-07-13	1.53	A
USGS	11181040	2015-07-14	1.52	A
USGS	11181040	2015-07-15	1.46	A
USGS	11181040	2015-07-16	1.43	A
USGS	11181040	2015-07-17	1.46	A
USGS	11181040	2015-07-18	1.51	A
USGS	11181040	2015-07-19	1.22	A
USGS	11181040	2015-07-20	0.92	A
USGS	11181040	2015-07-21	0.92	A
USGS	11181040	2015-07-22	0.83	A
USGS	11181040	2015-07-23	0.87	A
USGS	11181040	2015-07-24	0.64	A
USGS	11181040	2015-07-25	0.77	A
USGS	11181040	2015-07-26	0.98	A
USGS	11181040	2015-07-27	0.82	A
USGS	11181040	2015-07-28	0.82	A
USGS	11181040	2015-07-29	0.74	A
USGS	11181040	2015-07-30	0.68	A:e
USGS	11181040	2015-07-31	0.64	A:e
USGS	11181040	2015-08-01	0.66	A
USGS	11181040	2015-08-02	0.69	A
USGS	11181040	2015-08-03	0.76	A
USGS	11181040	2015-08-04	0.78	A
USGS	11181040	2015-08-05	0.81	A
USGS	11181040	2015-08-06	0.88	A
USGS	11181040	2015-08-07	0.91	A
USGS	11181040	2015-08-08	0.90	A
USGS	11181040	2015-08-09	0.98	A
USGS	11181040	2015-08-10	0.99	A
USGS	11181040	2015-08-11	1.04	A
USGS	11181040	2015-08-12	1.03	A
USGS	11181040	2015-08-13	1.12	A
USGS	11181040	2015-08-14	1.21	A
USGS	11181040	2015-08-15	1.32	A
USGS	11181040	2015-08-16	1.49	A
USGS	11181040	2015-08-17	1.41	A
USGS	11181040	2015-08-18	1.37	A
USGS	11181040	2015-08-19	1.34	A
USGS	11181040	2015-08-20	1.23	A
USGS	11181040	2015-08-21	1.15	A
USGS	11181040	2015-08-22	1.07	A
USGS	11181040	2015-08-23	1.04	A
USGS	11181040	2015-08-24	1.06	A
USGS	11181040	2015-08-25	1.05	A
USGS	11181040	2015-08-26	0.92	A
USGS	11181040	2015-08-27	0.74	A
USGS	11181040	2015-08-28	0.58	A
USGS	11181040	2015-08-29	0.64	A
USGS	11181040	2015-08-30	0.53	A
USGS	11181040	2015-08-31	0.55	A
USGS	11181040	2015-09-01	0.46	A
USGS	11181040	2015-09-02	0.43	A
USGS	11181040	2015-09-03	0.56	A
USGS	11181040	2015-09-04	0.50	A
USGS	11181040	2015-09-05	0.43	A
USGS	11181040	2015-09-06	0.55	A
USGS	11181040	2015-09-07	0.58	A
USGS	11181040	2015-09-08	0.59	A
USGS	11181040	2015-09-09	0.61	A
USGS	11181040	2015-09-10	0.49	A
USGS	11181040	2015-09-11	0.52	A
USGS	11181040	2015-09-12	0.56	A
USGS	11181040	2015-09-13	0.46	A
USGS	11181040	2015-09-14	0.40	A
USGS	11181040	2015-09-15	0.23	A
USGS	11181040	2015-09-16	0.21	A
USGS	11181040	2015-09-17	0.26	A
USGS	11181040	2015-09-18	0.29	A
USGS	11181040	2015-09-19	0.30	A
USGS	11181040	2015-09-20	0.48	A
USGS	11181040	2015-09-21	0.54	A
USGS	11181040	2015-09-22	0.53	A
USGS	11181040	2015-09-23	0.39	A
USGS	11181040	2015-09-24	0.40	A
USGS	11181040	2015-09-25	0.41	A
USGS	11181040	2015-09-26	0.46	A
USGS	11181040	2015-09-27	0.46	A
USGS	11181040	2015-09-28	0.51	A
USGS	11181040	2015-09-29	0.63	A
USGS	11181040	2015-09-30	0.71	A
USGS	11181040	2015-10-01	0.69	A
USGS	11181040	2015-10-02	0.72	A
USGS	11181040	2015-10-03	0.76	A
USGS	11181040	2015-10-04	0.73	A
USGS	11181040	2015-10-05	0.79	A
USGS	11181040	2015-10-06	0.72	A
USGS	11181040	2015-10-07	0.71	A
USGS	11181040	2015-10-08	0.66	A
USGS	11181040	2015-10-09	0.60	A
USGS	11181040	2015-10-10	0.66	A
USGS	11181040	2015-10-11	0.63	A
USGS	11181040	2015-10-12	0.63	A
USGS	11181040	2015-10-13	0.61	A
USGS	11181040	2015-10-14	0.59	A
USGS	11181040	2015-10-15	0.54	A
USGS	11181040	2015-10-16	0.55	A
USGS	11181040	2015-10-17	0.56	A
USGS	11181040	2015-10-18	0.61	A
USGS	11181040	2015-10-19	0.64	A
USGS	11181040	2015-10-20	0.66	A
USGS	11181040	2015-10-21	0.65	A
USGS	11181040	2015-10-22	0.66	A
USGS	11181040	2015-10-23	0.70	A
USGS	11181040	2015-10-24	0.68	A
USGS	11181040	2015-10-25	0.74	A
USGS	11181040	2015-10-26	0.78	A
USGS	11181040	2015-10-27	0.84	A
USGS	11181040	2015-10-28	0.85	A
USGS	11181040	2015-10-29	0.84	A
USGS	11181040	2015-10-30	0.84	A
USGS	11181040	2015-10-31	0.83	A
USGS	11181040	2015-11-01	1.08	A
USGS	11181040	2015-11-02	64.1	A
USGS	11181040	2015-11-03	3.71	A
USGS	11181040	2015-11-04	1.59	A
USGS	11181040	2015-11-05	1.22	A
USGS	11181040	2015-11-06	1.08	A
USGS	11181040	2015-11-07	0.95	A
USGS	11181040	2015-11-08	1.02	A
USGS	11181040	2015-11-09	21.9	A
USGS	11181040	2015-11-10	2.49	A
USGS	11181040	2015-11-11	1.07	A
USGS	11181040	2015-11-12	0.86	A
USGS	11181040	2015-11-13	0.82	A
USGS	11181040	2015-11-14	0.87	A
USGS	11181040	2015-11-15	43.8	A
USGS	11181040	2015-11-16	2.40	A
USGS	11181040	2015-11-17	1.05	A
USGS	11181040	2015-11-18	0.96	A
USGS	11181040	2015-11-19	0.97	A
USGS	11181040	2015-11-20	0.94	A
USGS	11181040	2015-11-21	0.91	A
USGS	11181040	2015-11-22	0.87	A
USGS	11181040	2015-11-23	0.89	A
USGS	11181040	2015-11-24	32.5	A
USGS	11181040	2015-11-25	14.3	A
USGS	11181040	2015-11-26	1.70	A
USGS	11181040	2015-11-27	1.10	A
USGS	11181040	2015-11-28	0.99	A
USGS	11181040	2015-11-29	0.98	A
USGS	11181040	2015-11-30	1.14	A
USGS	11181040	2015-12-01	1.08	A
USGS	11181040	2015-12-02	0.99	A
USGS	11181040	2015-12-03	26.0	A
USGS	11181040	2015-12-04	7.18	A
USGS	11181040	2015-12-05	2.04	A
USGS	11181040	2015-12-06	1.72	A
USGS	11181040	2015-12-07	1.51	A
USGS	11181040	2015-12-08	1.33	A
USGS	11181040	2015-12-09	1.29	A
USGS	11181040	2015-12-10	80.4	A
USGS	11181040	2015-12-11	45.1	A
USGS	11181040	2015-12-12	4.49	A
USGS	11181040	2015-12-13	123	A
USGS	11181040	2015-12-14	11.6	A
USGS	11181040	2015-12-15	3.71	A
USGS	11181040	2015-12-16	2.51	A
USGS	11181040	2015-12-17	2.59	A
USGS	11181040	2015-12-18	5.99	A
USGS	11181040	2015-12-19	18.3	A
USGS	11181040	2015-12-20	11.1	A
USGS	11181040	2015-12-21	310	A
USGS	11181040	2015-12-22	240	A
USGS	11181040	2015-12-23	23.9	A
USGS	11181040	2015-12-24	49.0	A
USGS	11181040	2015-12-25	14.5	A
USGS	11181040	2015-12-26	6.61	A
USGS	11181040	2015-12-27	4.67	A
USGS	11181040	2015-12-28	10.2	A
USGS	11181040	2015-12-29	4.19	A
USGS	11181040	2015-12-30	3.45	A
USGS	11181040	2015-12-31	3.04	A
USGS	11181040	2016-01-01	2.73	A
USGS	11181040	2016-01-02	2.56	A
USGS	11181040	2016-01-03	2.48	A
USGS	11181040	2016-01-04	15.9	A
USGS	11181040	2016-01-05	151	A
USGS	11181040	2016-01-06	115	A
USGS	11181040	2016-01-07	26.7	A
USGS	11181040	2016-01-08	13.7	A
USGS	11181040	2016-01-09	12.4	A
USGS	11181040	2016-01-10	8.19	A
USGS	11181040	2016-01-11	6.93	A
USGS	11181040	2016-01-12	5.12	A
USGS	11181040	2016-01-13	16.8	A
USGS	11181040	2016-01-14	10.9	A
USGS	11181040	2016-01-15	8.61	A
USGS	11181040	2016-01-16	35.9	A
USGS	11181040	2016-01-17	72.0	A
USGS	11181040	2016-01-18	418	A
USGS	11181040	2016-01-19	580	A
USGS	11181040	2016-01-20	130	A
USGS	11181040	2016-01-21	63.1	A
USGS	11181040	2016-01-22	81.5	A
USGS	11181040	2016-01-23	107	A
USGS	11181040	2016-01-24	52.4	A
USGS	11181040	2016-01-25	35.4	A
USGS	11181040	2016-01-26	28.8	A
USGS	11181040	2016-01-27	24.6	A
USGS	11181040	2016-01-28	21.2	A
USGS	11181040	2016-01-29	28.7	A
USGS	11181040	2016-01-30	47.5	A
USGS	11181040	2016-01-31	21.3	A
USGS	11181040	2016-02-01	17.3	A
USGS	11181040	2016-02-02	16.9	A
USGS	11181040	2016-02-03	15.4	A
USGS	11181040	2016-02-04	14.7	A
USGS	11181040	2016-02-05	14.0	A
USGS	11181040	2016-02-06	13.7	A
USGS	11181040	2016-02-07	13.1	A
USGS	11181040	2016-02-08	12.7	A
USGS	11181040	2016-02-09	12.0	A
USGS	11181040	2016-02-10	11.6	A
USGS	11181040	2016-02-11	10.5	A
USGS	11181040	2016-02-12	8.81	A
USGS	11181040	2016-02-13	8.28	A
USGS	11181040	2016-02-14	7.82	A
USGS	11181040	2016-02-15	7.61	A
USGS	11181040	2016-02-16	7.44	A
USGS	11181040	2016-02-17	44.8	A
USGS	11181040	2016-02-18	74.2	A
USGS	11181040	2016-02-19	19.8	A
USGS	11181040	2016-02-20	17.0	A
USGS	11181040	2016-02-21	14.1	A
USGS	11181040	2016-02-22	11.5	A
USGS	11181040	2016-02-23	10.4	A
USGS	11181040	2016-02-24	9.53	A
USGS	11181040	2016-02-25	9.14	A
USGS	11181040	2016-02-26	8.82	A
USGS	11181040	2016-02-27	8.38	A
USGS	11181040	2016-02-28	8.08	A
USGS	11181040	2016-02-29	7.82	A
USGS	11181040	2016-03-01	7.58	A
USGS	11181040	2016-03-02	7.38	A
USGS	11181040	2016-03-03	7.22	A
USGS	11181040	2016-03-04	29.5	A
USGS	11181040	2016-03-05	224	A
USGS	11181040	2016-03-06	362	A
USGS	11181040	2016-03-07	522	A
USGS	11181040	2016-03-08	163	A
USGS	11181040	2016-03-09	116	A
USGS	11181040	2016-03-10	255	A
USGS	11181040	2016-03-11	398	A
USGS	11181040	2016-03-12	271	A
USGS	11181040	2016-03-13	870	A
USGS	11181040	2016-03-14	424	A
USGS	11181040	2016-03-15	157	A
USGS	11181040	2016-03-16	99.7	A
USGS	11181040	2016-03-17	81.8	A
USGS	11181040	2016-03-18	64.6	A
USGS	11181040	2016-03-19	53.7	A
USGS	11181040	2016-03-20	46.0	A
USGS	11181040	2016-03-21	53.0	A
USGS	11181040	2016-03-22	57.4	A
USGS	11181040	2016-03-23	34.0	A
USGS	11181040	2016-03-24	29.9	A
USGS	11181040	2016-03-25	27.8	A
USGS	11181040	2016-03-26	25.2	A
USGS	11181040	2016-03-27	23.1	A
USGS	11181040	2016-03-28	25.8	A
USGS	11181040	2016-03-29	21.6	A
USGS	11181040	2016-03-30	19.9	A
USGS	11181040	2016-03-31	19.0	A
USGS	11181040	2016-04-01	18.3	A
USGS	11181040	2016-04-02	17.9	A
USGS	11181040	2016-04-03	16.5	A
USGS	11181040	2016-04-04	16.8	A
USGS	11181040	2016-04-05	15.8	A
USGS	11181040	2016-04-06	15.3	A
USGS	11181040	2016-04-07	15.0	A
USGS	11181040	2016-04-08	21.1	A
USGS	11181040	2016-04-09	54.4	A
USGS	11181040	2016-04-10	90.8	A
USGS	11181040	2016-04-11	21.2	A
USGS	11181040	2016-04-12	18.7	A
USGS	11181040	2016-04-13	18.2	A
USGS	11181040	2016-04-14	41.1	A
USGS	11181040	2016-04-15	16.2	A
USGS	11181040	2016-04-16	14.0	A
USGS	11181040	2016-04-17	13.7	A
USGS	11181040	2016-04-18	13.9	A
USGS	11181040	2016-04-19	12.3	A
USGS	11181040	2016-04-20	11.5	A
USGS	11181040	2016-04-21	11.3	A
USGS	11181040	2016-04-22	52.4	A
USGS	11181040	2016-04-23	14.5	A
USGS	11181040	2016-04-24	11.5	A
USGS	11181040	2016-04-25	10.6	A
USGS	11181040	2016-04-26	10.2	A
USGS	11181040	2016-04-27	26.1	A
USGS	11181040	2016-04-28	10.0	A
USGS	11181040	2016-04-29	10.2	A
USGS	11181040	2016-04-30	9.64	A
USGS	11181040	2016-05-01	9.23	A
USGS	11181040	2016-05-02	8.82	A
USGS	11181040	2016-05-03	8.82	A
USGS	11181040	2016-05-04	8.93	A
USGS	11181040	2016-05-05	8.48	A
USGS	11181040	2016-05-06	10.9	A
USGS	11181040	2016-05-07	9.73	A
USGS	11181040	2016-05-08	9.33	A
USGS	11181040	2016-05-09	9.24	A
USGS	11181040	2016-05-10	8.91	A
USGS	11181040	2016-05-11	8.28	A
USGS	11181040	2016-05-12	7.14	A
USGS	11181040	2016-05-13	5.92	A
USGS	11181040	2016-05-14	5.16	A
USGS	11181040	2016-05-15	4.82	A
USGS	11181040	2016-05-16	4.71	A
USGS	11181040	2016-05-17	5.06	A
USGS	11181040	2016-05-18	4.65	A
USGS	11181040	2016-05-19	4.45	A
USGS	11181040	2016-05-20	4.21	A
USGS	11181040	2016-05-21	7.53	A
USGS	11181040	2016-05-22	4.68	A
USGS	11181040	2016-05-23	4.57	A
USGS	11181040	2016-05-24	4.69	A
USGS	11181040	2016-05-25	4.69	A
USGS	11181040	2016-05-26	4.78	A
USGS	11181040	2016-05-27	4.00	A
USGS	11181040	2016-05-28	3.71	A
USGS	11181040	2016-05-29	3.22	A
USGS	11181040	2016-05-30	2.94	A
USGS	11181040	2016-05-31	3.02	A
USGS	11181040	2016-06-01	2.86	A
USGS	11181040	2016-06-02	2.82	A
USGS	11181040	2016-06-03	2.90	A
USGS	11181040	2016-06-04	3.01	A
USGS	11181040	2016-06-05	3.14	A
USGS	11181040	2016-06-06	3.02	A
USGS	11181040	2016-06-07	3.15	A
USGS	11181040	2016-06-08	3.22	A
USGS	11181040	2016-06-09	3.37	A
USGS	11181040	2016-06-10	3.57	A
USGS	11181040	2016-06-11	3.56	A
USGS	11181040	2016-06-12	3.45	A
USGS	11181040	2016-06-13	3.50	A
USGS	11181040	2016-06-14	3.58	A
USGS	11181040	2016-06-15	3.64	A
USGS	11181040	2016-06-16	3.54	A
USGS	11181040	2016-06-17	3.44	A
USGS	11181040	2016-06-18	3.36	A
USGS	11181040	2016-06-19	3.13	A
USGS	11181040	2016-06-20	3.05	A
USGS	11181040	2016-06-21	3.04	A
USGS	11181040	2016-06-22	2.99	A
USGS	11181040	2016-06-23	2.97	A
USGS	11181040	2016-06-24	2.92	A
USGS	11181040	2016-06-25	2.52	A
USGS	11181040	2016-06-26	2.34	A
USGS	11181040	2016-06-27	2.09	A
USGS	11181040	2016-06-28	1.94	A
USGS	11181040	2016-06-29	1.80	A:e
USGS	11181040	2016-06-30	1.90	A:e
USGS	11181040	2016-07-01	1.90	A:e
USGS	11181040	2016-07-02	1.80	A:e
USGS	11181040	2016-07-03	1.80	A:e
USGS	11181040	2016-07-04	1.80	A:e
USGS	11181040	2016-07-05	1.80	A:e
USGS	11181040	2016-07-06	1.90	A:e
USGS	11181040	2016-07-07	1.90	A:e
USGS	11181040	2016-07-08	2.00	A:e
USGS	11181040	2016-07-09	1.91	A
USGS	11181040	2016-07-10	1.80	A:e
USGS	11181040	2016-07-11	1.70	A:e
USGS	11181040	2016-07-12	1.75	A
USGS	11181040	2016-07-13	1.73	A
USGS	11181040	2016-07-14	1.77	A
USGS	11181040	2016-07-15	1.67	A
USGS	11181040	2016-07-16	1.64	A
USGS	11181040	2016-07-17	1.57	A
USGS	11181040	2016-07-18	1.53	A
USGS	11181040	2016-07-19	1.21	A
USGS	11181040	2016-07-20	1.15	A
USGS	11181040	2016-07-21	1.33	A
USGS	11181040	2016-07-22	1.28	A
USGS	11181040	2016-07-23	1.26	A
USGS	11181040	2016-07-24	1.06	A
USGS	11181040	2016-07-25	0.95	A
USGS	11181040	2016-07-26	1.10	A
USGS	11181040	2016-07-27	1.68	A
USGS	11181040	2016-07-28	1.38	A
USGS	11181040	2016-07-29	1.00	A
USGS	11181040	2016-07-30	0.78	A
USGS	11181040	2016-07-31	0.75	A
USGS	11181040	2016-08-01	0.74	A
USGS	11181040	2016-08-02	0.74	A
USGS	11181040	2016-08-03	0.80	A
USGS	11181040	2016-08-04	0.84	A
USGS	11181040	2016-08-05	0.89	A
USGS	11181040	2016-08-06	1.01	A
USGS	11181040	2016-08-07	1.00	A
USGS	11181040	2016-08-08	0.93	A
USGS	11181040	2016-08-09	0.95	A
USGS	11181040	2016-08-10	0.97	A
USGS	11181040	2016-08-11	0.94	A
USGS	11181040	2016-08-12	0.94	A
USGS	11181040	2016-08-13	0.99	A
USGS	11181040	2016-08-14	0.96	A
USGS	11181040	2016-08-15	1.00	A
USGS	11181040	2016-08-16	1.08	A
USGS	11181040	2016-08-17	1.19	A
USGS	11181040	2016-08-18	1.39	A
USGS	11181040	2016-08-19	1.68	A
USGS	11181040	2016-08-20	1.93	A
USGS	11181040	2016-08-21	2.12	A
USGS	11181040	2016-08-22	2.17	A
USGS	11181040	2016-08-23	1.91	A
USGS	11181040	2016-08-24	1.83	A
USGS	11181040	2016-08-25	1.24	A
USGS	11181040	2016-08-26	1.03	A
USGS	11181040	2016-08-27	0.96	A
USGS	11181040	2016-08-28	1.03	A
USGS	11181040	2016-08-29	1.04	A
USGS	11181040	2016-08-30	1.10	A
USGS	11181040	2016-08-31	1.16	A
USGS	11181040	2016-09-01	1.07	A
USGS	11181040	2016-09-02	1.00	A
